total_electricity_kw,fans_kw,cooling_kw,heating_kw,lights_kw,equipment_kw,total_gas_kw,Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),datetime
1471.58280595,103.008301762,544.195626169,0,243.2593065,310.10971186,587.321118039,489.972944058,70.808374512,26.5397994693,2022-12-18 13:00:00
1508.56096177,103.377208849,547.940502924,0,243.2593065,302.612436532,558.583273577,457.496962357,56.6466996096,44.4396116096,2022-12-18 14:00:00
1513.61727677,103.819763694,543.892282649,0,243.2593065,302.612436532,499.595339958,423.640618155,42.4850247072,33.4696970954,2022-12-18 15:00:00
1513.07384565,104.474179784,538.86240255,0,243.2593065,302.612436532,483.509294938,398.269523983,56.6466996096,28.593071345,2022-12-18 16:00:00
1510.73674785,104.96032579,537.780311202,0,243.2593065,310.10971186,498.668082871,387.244692497,84.9700494144,26.4533409599,2022-12-18 17:00:00
1527.26501316,105.232622674,558.946455999,0,243.2593065,310.10971186,518.002262007,406.823702059,84.9700494144,26.208510533,2022-12-18 18:00:00
1257.91102435,101.247039609,564.148610338,0,166.938926447,199.110933808,478.579035283,384.884941833,84.9700494144,8.72404403562,2022-12-18 19:00:00
1226.23962009,101.247039609,561.095909859,0,166.938926447,191.61365848,466.214995068,392.14287513,56.6466996096,17.4254203282,2022-12-18 20:00:00
1090.75291285,101.247039609,558.426477055,0,100.150657288,124.558693486,510.11561592,436.040895196,56.6466996096,17.4280211148,2022-12-18 21:00:00
1048.9298691,101.247039609,546.31806945,0,100.150657288,124.558693486,496.633518921,445.445565486,42.4850247072,8.70292872809,2022-12-18 22:00:00
889.424644238,101.247039609,454.904098928,0,46.0930336215,124.558693486,514.734129055,469.027947545,28.3233498048,17.3828317059,2022-12-18 23:00:00
1021.28298679,101.247039609,550.427113179,0,46.0930336215,124.558693486,470.724807482,446.90283795,14.1616749024,9.66029462936,2022-12-19 00:00:00
875.657921115,101.247039609,449.686840551,0,46.0930336215,113.312780494,513.648890846,490.60111342,5.66466996096,17.3831074649,2022-12-19 01:00:00
866.448558631,101.247039609,442.932319286,0,46.0930336215,113.312780494,514.590760754,500.224254662,5.66466996096,8.70183613143,2022-12-19 02:00:00
851.209315321,101.247039609,429.915634546,0,46.0930336215,113.312780494,531.979322793,508.93156795,5.66466996096,17.3830848818,2022-12-19 03:00:00
841.107935459,101.247039609,420.126473206,0,46.0930336215,113.312780494,532.257151262,517.891312531,5.66466996096,8.70116876951,2022-12-19 04:00:00
933.504352725,101.247039609,418.627130804,0,100.150657288,148.969399434,517.978783265,503.612325724,5.66466996096,8.70178757942,2022-12-19 05:00:00
919.351199526,101.439848446,405.055071742,0,100.150657288,149.894399434,842.744348203,811.199078928,14.1616749024,17.3835943731,2022-12-19 06:00:00
1125.78339119,102.158989372,387.675139827,0,176.471037341,302.612436532,637.596292746,600.571833313,28.3233498048,8.70110962888,2022-12-19 07:00:00
1240.9799074,102.398632764,388.014310699,0,243.2593065,310.10971186,632.104417821,563.338352199,42.4850247072,26.2810409142,2022-12-19 08:00:00
1311.33944559,103.07956748,424.997902993,0,243.2593065,310.10971186,610.854440649,527.809472633,56.6466996096,26.3982684059,2022-12-19 09:00:00
1434.37907735,103.938084052,500.910889997,0,243.2593065,302.612436532,570.117863497,501.141620088,42.4850247072,26.4912187016,2022-12-19 10:00:00
1501.41023218,104.771902897,538.139771532,0,243.2593065,310.10971186,577.770860111,471.465552864,70.808374512,35.4969327349,2022-12-19 11:00:00
1519.23324463,105.51569425,546.197692583,0,243.2593065,310.10971186,554.702438591,448.334456796,70.808374512,35.5596072836,2022-12-19 12:00:00
1450.95157368,106.225022782,510.808410502,0,243.2593065,310.10971186,530.98385982,424.787434501,70.808374512,35.388050807,2022-12-19 13:00:00
1475.98981263,107.023083387,492.504620282,0,243.2593065,302.612436532,487.853027041,395.655071518,56.6466996096,35.5512559133,2022-12-19 14:00:00
1473.64580635,107.987333184,491.085043812,0,243.2593065,302.612436532,439.646548368,361.670274515,42.4850247072,35.4912491459,2022-12-19 15:00:00
1472.23445702,108.921731643,490.871140947,0,243.2593065,302.612436532,431.313248048,339.240114278,56.6466996096,35.4264341605,2022-12-19 16:00:00
1458.1984379,109.210378279,504.057268658,0,243.2593065,310.10971186,458.950249602,347.523320583,84.9700494144,26.4568796045,2022-12-19 17:00:00
1488.81937831,109.380523213,535.067219002,0,243.2593065,310.10971186,465.682228243,363.230786418,84.9700494144,17.4813924103,2022-12-19 18:00:00
1249.26771662,101.247039609,561.805953534,0,166.938926447,199.110933808,461.628447826,359.232260998,84.9700494144,17.4261374139,2022-12-19 19:00:00
1252.57500528,101.247039609,574.627672986,0,166.938926447,191.61365848,429.773300073,364.40176958,56.6466996096,8.72483088274,2022-12-19 20:00:00
1129.27920521,101.247039609,568.073290014,0,100.150657288,124.558693486,479.932517978,405.858768615,56.6466996096,17.4270497533,2022-12-19 21:00:00
1092.43772624,101.247039609,559.424821204,0,100.150657288,124.558693486,475.67526374,415.801237111,42.4850247072,17.3890019226,2022-12-19 22:00:00
1020.92239533,101.247039609,553.746503833,0,46.0930336215,124.558693486,474.929833323,437.90477441,28.3233498048,8.70170910747,2022-12-19 23:00:00
997.760437786,101.247039609,562.445836406,0,46.0930336215,124.558693486,460.988772297,431.901186231,14.1616749024,14.9259111639,2022-12-20 00:00:00
1012.54807588,101.247039609,548.592419714,0,46.0930336215,113.312780494,476.519846988,454.429763718,5.66466996096,16.4254133088,2022-12-20 01:00:00
1007.74662121,101.247039609,546.421022691,0,46.0930336215,113.312780494,479.449185418,465.082641397,5.66466996096,8.70187405989,2022-12-20 02:00:00
1008.62800221,101.247039609,543.344501964,0,46.0930336215,113.312780494,495.443995209,472.393574767,5.66466996096,17.3857504814,2022-12-20 03:00:00
1013.15962439,101.247039609,543.619563887,0,46.0930336215,113.312780494,491.946730337,477.580794845,5.66466996096,8.70126553045,2022-12-20 04:00:00
1096.4873588,101.247039609,542.452733584,0,100.150657288,148.969399434,489.21256624,466.163454213,5.66466996096,17.3844420654,2022-12-20 05:00:00
1097.32707415,101.692829688,540.453017172,0,100.150657288,149.894399434,723.788094801,700.923204176,14.1616749024,8.70321572284,2022-12-20 06:00:00
1323.60464727,102.754952702,540.200707134,0,176.471037341,302.612436532,573.46966221,527.76175023,28.3233498048,17.3845621752,2022-12-20 07:00:00
1437.93663089,104.42322481,539.340486342,0,243.2593065,310.10971186,550.874103762,490.86131031,42.4850247072,17.5277687445,2022-12-20 08:00:00
1470.86620164,105.388675554,542.634116302,0,243.2593065,310.10971186,544.827290896,461.779442103,56.6466996096,26.401149184,2022-12-20 09:00:00
1505.66582616,106.282237509,550.923418305,0,243.2593065,302.612436532,506.132680205,437.158664375,42.4850247072,26.4889911225,2022-12-20 10:00:00
1503.39577867,106.937829072,541.142543137,0,243.2593065,310.10971186,521.073293919,414.753065826,70.808374512,35.5118535814,2022-12-20 11:00:00
1486.65632751,107.574094386,513.314271559,0,243.2593065,310.10971186,511.27344813,396.005255671,70.808374512,44.4598179467,2022-12-20 12:00:00
1432.11707064,108.411047916,497.510298937,0,243.2593065,310.10971186,473.722693709,376.359974505,70.808374512,26.5543446923,2022-12-20 13:00:00
1475.27795235,109.290536326,492.20042072,0,243.2593065,302.612436532,441.887300925,349.674466987,56.6466996096,35.5661343283,2022-12-20 14:00:00
1475.65918821,110.009743479,487.138008343,0,243.2593065,302.612436532,409.905984527,331.914835806,42.4850247072,35.506124013,2022-12-20 15:00:00
1462.9593716,110.989204541,487.502484371,0,243.2593065,302.612436532,409.23641567,317.149542371,56.6466996096,35.4401736898,2022-12-20 16:00:00
1462.93628254,111.658267412,492.471955298,0,243.2593065,310.10971186,421.370189412,309.942898399,84.9700494144,26.4572415984,2022-12-20 17:00:00
1479.21815852,111.563151378,503.685861212,0,243.2593065,310.10971186,432.086024133,329.635439582,84.9700494144,17.4805351362,2022-12-20 18:00:00
1238.93226538,101.247039609,551.941584352,0,166.938926447,199.110933808,441.743864489,339.345495986,84.9700494144,17.4283190886,2022-12-20 19:00:00
1246.45998893,101.247039609,577.489687378,0,166.938926447,191.61365848,420.823621517,346.74759697,56.6466996096,17.4293249377,2022-12-20 20:00:00
1114.80841944,101.247039609,575.019931695,0,100.150657288,124.558693486,461.162234955,387.089613977,56.6466996096,17.4259213685,2022-12-20 21:00:00
1080.56838066,101.247039609,570.241021217,0,100.150657288,124.558693486,448.134651294,396.945257862,42.4850247072,8.70436872469,2022-12-20 22:00:00
1002.33448882,101.247039609,565.342789265,0,46.0930336215,124.558693486,459.767730208,420.285351179,28.3233498048,11.1590292247,2022-12-20 23:00:00
915.272859249,101.247039609,467.421971578,0,46.0930336215,124.558693486,489.289768681,457.74369189,14.1616749024,17.3844018885,2022-12-21 00:00:00
983.26753373,101.247039609,559.011529942,0,46.0930336215,113.312780494,457.030354964,442.663620398,5.66466996096,8.70206460491,2022-12-21 01:00:00
979.075237843,101.247039609,554.96649589,0,46.0930336215,113.312780494,475.573268281,452.52554846,5.66466996096,17.38304986,2022-12-21 02:00:00
