datetime,solar_pv_kw,total_load_kw,generators_kw,sterilization_kw,base_load_kw,grid_available,is_outage
2022-06-02 08:00:00,54.53666666666667,145.378,0.0,4.781,140.597,1,0
2022-06-02 08:15:00,64.74966666666667,135.1336666666667,0.0,2.253666666666667,132.88,1,0
2022-06-02 08:30:00,81.71466666666667,153.5153333333333,0.0,1.455333333333333,152.06,1,0
2022-06-02 08:45:00,95.62466666666667,166.2133333333333,0.0,4.490333333333333,161.723,1,0
2022-06-02 09:00:00,111.0616666666667,194.9476666666667,0.0,4.377,190.5706666666667,1,0
2022-06-02 09:15:00,125.8483333333333,179.3446666666667,0.0,6.272333333333333,173.0723333333333,1,0
2022-06-02 09:30:00,139.4143333333334,181.2376666666667,0.0,7.543666666666667,173.694,1,0
2022-06-02 09:45:00,152.256,171.367,0.0,5.024999999999999,166.342,1,0
2022-06-02 10:00:00,141.5776666666667,150.828,0.0,6.685,144.143,1,0
2022-06-02 10:15:00,156.9096666666667,159.856,0.0,2.677,157.179,1,0
2022-06-02 10:30:00,165.285,181.081,0.0,6.992999999999999,174.088,1,0
2022-06-02 10:45:00,187.5933333333333,206.191,0.0,20.616,185.575,1,0
2022-06-02 11:00:00,177.5466666666667,191.7236666666667,0.0,21.18033333333333,170.5433333333334,1,0
2022-06-02 11:15:00,147.767,165.8103333333333,0.0,5.378666666666668,160.4316666666667,1,0
2022-06-02 11:30:00,154.1546666666667,158.241,0.0,7.983,150.258,1,0
2022-06-02 11:45:00,132.309,153.8913333333333,0.0,5.508333333333333,148.383,1,0
2022-06-02 12:00:00,118.268,194.5663333333333,0.0,23.4,171.1663333333333,1,0
2022-06-02 12:15:00,83.42133333333334,157.1826666666667,0.0,20.03133333333334,137.1513333333334,1,0
2022-06-02 12:30:00,127.6773333333333,159.096,0.0,15.75133333333333,143.3446666666667,1,0
2022-06-02 12:45:00,131.5423333333333,159.4396666666667,0.0,7.584666666666667,151.855,1,0
2022-06-02 13:00:00,125.0986666666667,141.7996666666667,0.0,15.62366666666667,126.176,1,0
2022-06-02 13:15:00,106.5873333333333,133.401,0.0,6.979,126.422,1,0
