datetime_str,Residual Demand,Dispatchable Generation,Thermal Generation,Nuclear Generation,Wind,PV,Total RE,Manual Load_Reduction(MLR),ILS Usage
23124.349,22696.394,21608.54,928.0,0.0,0.0,68.364,2495.02,0.0,0.0
22474.653,22002.896,21027.74,928.0,0.0,0.0,36.831,2495.02,0.0,0.0
22210.512,21440.657,20524.8,928.0,0.0,0.0,36.605,2495.02,0.0,0.0
21985.211,21321.439,20511.67,927.0,0.0,0.0,36.957,2495.02,0.0,0.0
22005.078,21422.179,20577.8,928.0,0.0,0.0,36.754,2495.02,0.0,0.0
22333.186,21701.712,20743.54,929.0,0.0,0.0,36.266,2495.02,0.0,0.0
22988.15,22026.587,20998.6,929.0,0.0,0.0,83.179,2495.02,0.0,0.0
24045.37,23182.621,22032.54,929.0,0.0,50.847,195.327,2495.02,0.0,0.0
25012.5,25031.808,23321.84,929.0,0.0,618.543,253.741,2495.02,0.0,0.0
25750.681,26530.573,24084.93,928.0,0.0,1268.371,423.753,2495.02,0.0,0.0
25660.539,27195.915,24376.76,928.0,0.0,1614.797,495.743,2495.02,0.0,0.0
25340.707,26754.406,23844.8,927.0,0.0,1763.8,495.18,2495.02,0.0,0.0
24980.417,26337.452,23435.54,927.0,0.0,1829.544,496.502,2495.02,0.0,0.0
24576.237,26119.696,23328.8,927.0,0.0,1735.872,483.579,2495.02,0.0,0.0
24231.243,25698.695,22891.8,927.0,0.0,1732.395,411.554,2495.02,0.0,0.0
23861.225,25301.072,22423.54,929.0,0.0,1655.78,470.187,2495.02,0.0,0.0
23769.377,25177.3,22202.8,928.0,0.0,1573.387,457.858,2495.02,0.0,0.0
24054.615,25466.807,22576.82,928.0,0.0,1233.331,480.804,2495.02,0.0,0.0
24526.488,25901.266,23372.94,928.0,0.0,772.653,487.038,2495.02,0.0,0.0
25834.875,26456.166,24500.67,927.0,0.0,181.65,434.697,2495.02,0.0,0.0
27151.98,27225.191,25518.34,927.0,0.0,0.933,399.545,2495.02,0.0,0.0
25917.42,26190.785,24416.04,927.0,0.0,0.0,399.502,2495.02,37.5,0.0
24328.074,24280.951,22544.04,928.0,0.0,0.0,393.764,2495.02,67.5,0.0
23049.461,23040.223,21795.02,929.0,0.0,0.0,118.676,2495.02,0.0,0.0
22205.771,21837.986,20762.84,929.0,0.0,0.0,70.664,2495.02,0.0,0.0
21453.999,21042.39,20066.64,928.0,0.0,0.0,36.818,2495.02,0.0,0.0
21092.153,20634.039,19662.67,928.0,0.0,0.0,36.801,2495.02,0.0,0.0
20845.978,20389.676,19486.54,929.0,0.0,0.0,36.606,2495.02,0.0,0.0
20826.854,20345.713,19527.8,929.0,0.0,0.0,19.122,2495.02,0.0,0.0
21032.353,20526.669,19713.8,930.0,0.0,0.0,0.0,2495.02,0.0,0.0
21501.372,20789.118,19887.0,930.0,0.0,0.0,43.787,2495.02,0.0,0.0
22295.23,21924.489,20847.54,930.0,0.0,45.686,138.707,2495.02,0.0,0.0
23794.143,24097.183,22543.8,929.0,0.0,536.456,204.473,2495.02,0.0,0.0
24784.493,25701.072,23370.54,929.0,0.0,1178.395,320.015,2495.02,0.0,0.0
24914.465,26541.822,23641.12,929.0,0.0,1515.747,448.776,2495.02,0.0,0.0
24559.194,26506.031,23509.67,928.0,0.0,1602.328,438.63,2495.02,0.0,0.0
24304.133,26522.763,23253.67,929.0,0.0,1729.688,468.518,2495.02,0.0,0.0
24147.384,26370.443,23142.91,930.0,0.0,1654.806,469.729,2495.02,0.0,0.0
23620.944,25885.167,22831.8,929.0,0.0,1571.39,438.924,2495.02,0.0,0.0
23157.385,25464.213,22717.025,930.0,0.0,1365.839,430.637,2495.02,0.0,0.0
23128.649,25388.952,22899.363,930.0,0.0,1209.308,375.987,2495.02,0.0,0.0
23587.281,25603.414,23185.682,929.0,0.0,927.061,398.165,2495.02,0.0,0.0
24143.9,26083.609,23908.774,928.0,0.0,472.717,391.725,2495.02,0.0,0.0
25651.482,26746.892,24830.427,928.0,0.0,83.875,377.278,2495.02,0.0,0.0
27071.051,27687.453,25798.8,928.0,0.0,0.133,377.47,2495.02,0.0,0.0
25846.57,26392.52,24501.67,928.0,0.0,0.0,371.818,2495.02,0.0,0.0
23683.405,24466.591,22862.67,929.0,0.0,0.0,311.759,2495.02,0.0,0.0
22304.865,22981.388,21652.11,929.0,0.0,0.0,53.533,2495.02,0.0,0.0
21534.634,21823.65,20797.8,929.0,0.0,0.0,35.438,2495.02,0.0,0.0
20951.671,21209.635,20243.02,929.0,0.0,0.0,35.133,2495.02,0.0,0.0
20825.134,20650.266,19836.67,929.0,0.0,0.0,3.803,2495.02,0.0,0.0
20701.939,20734.143,19962.67,929.0,0.0,0.0,0.0,2495.02,0.0,0.0
21054.467,20784.795,19999.67,928.0,0.0,0.0,0.0,2495.02,0.0,0.0
22397.661,21800.667,20896.67,929.0,0.0,0.0,0.0,2495.02,0.0,0.0
25494.956,24253.303,23405.31,930.0,0.0,0.0,0.0,2495.02,0.0,0.0
26979.84,26042.207,25195.8,930.0,0.0,42.342,0.0,2495.02,0.0,0.0
25995.112,25982.699,24569.74,929.0,0.0,558.763,2.676,2495.02,0.0,0.0
26273.495,26870.579,24705.4,929.0,0.0,1251.125,178.454,2495.02,0.0,0.0
26170.73,27086.655,24507.6,928.0,0.0,1524.69,318.357,2495.02,0.0,0.0
26258.59,27144.588,24396.94,928.0,0.0,1673.841,353.961,2495.02,0.0,0.0
26296.733,27469.794,24610.33,928.0,0.0,1772.921,421.575,2495.02,0.0,0.0
26196.057,27302.578,24506.78,927.0,0.0,1688.034,407.687,2495.02,0.0,0.0
25996.441,27151.534,24436.33,928.0,0.0,1591.543,398.056,2495.02,0.0,0.0
26137.406,27282.241,24848.16,929.0,0.0,1440.523,360.099,2495.02,0.0,0.0
26586.899,27650.242,25320.2,929.0,0.0,1293.371,267.447,2495.02,0.0,0.0
27049.81,27900.445,25509.598,929.0,0.0,1047.242,341.045,2495.02,0.0,0.0
27282.205,28230.554,26130.201,929.0,0.0,679.397,336.665,2495.02,0.0,0.0
28425.219,28817.381,27373.071,928.0,0.0,103.054,315.108,2495.02,408.0,0.0
29601.164,29573.224,28322.071,929.0,0.0,0.226,317.85,2495.02,408.0,0.0
27962.129,27907.575,26788.451,930.0,0.0,0.0,307.85,2495.02,0.0,0.0
25614.851,25643.846,24790.071,929.0,0.0,0.0,188.45,2495.02,0.0,0.0
23816.389,23980.592,23222.938,929.0,0.0,0.0,37.467,2495.02,0.0,0.0
22758.193,22800.029,21967.201,929.0,0.0,0.0,36.722,2495.02,0.0,0.0
22399.076,22141.446,21347.94,928.0,0.0,0.0,36.591,2495.02,0.0,0.0
22051.208,21839.331,21115.94,928.0,0.0,0.0,36.464,2495.02,0.0,0.0
21872.658,21577.7,20962.074,928.0,0.0,0.0,36.335,2495.02,0.0,0.0
22005.129,21821.973,21332.334,928.0,0.0,0.0,36.602,2495.02,0.0,0.0
23439.016,22835.827,22268.54,928.0,0.0,0.0,3.687,2495.02,0.0,0.0
26339.12,24983.338,24296.07,929.0,0.0,0.0,0.0,2495.02,0.0,0.0
27671.904,26492.352,25689.63,929.0,0.0,48.811,0.0,2495.02,0.0,0.0
26198.756,26229.215,25014.804,929.0,0.0,616.679,15.071,2495.02,0.0,0.0
26385.701,27014.778,24987.07,929.0,0.0,1299.703,234.279,2495.02,0.0,0.0
26280.401,27248.715,24550.683,928.0,0.0,1638.045,395.25,2495.02,0.0,0.0
26278.488,27376.483,24469.015,927.0,0.0,1759.796,410.541,2495.02,0.0,0.0
26200.787,27455.268,24519.204,927.0,0.0,1743.894,479.741,2495.02,0.0,0.0
26084.747,27580.515,24715.281,927.0,0.0,1647.519,470.408,2495.02,0.0,0.0
25945.895,27349.083,24557.938,926.0,0.0,1636.877,451.401,2495.02,0.0,0.0
26023.846,27566.295,24639.428,926.0,0.0,1528.0,417.27,2495.02,0.0,0.0
26485.561,27833.03,25177.94,927.0,0.0,1373.812,301.569,2495.02,0.0,0.0
26799.599,28314.857,26141.067,927.0,0.0,1029.743,319.29,2495.02,0.0,0.0
27220.134,28450.905,26633.938,927.0,0.0,675.431,438.439,2495.02,0.0,0.0
28269.075,28781.28,27559.067,926.0,0.0,139.821,392.923,2495.02,279.0,0.0
29353.458,29356.647,28445.527,926.0,0.0,0.113,359.338,2495.02,279.0,0.0
27728.742,27546.217,26666.204,926.0,0.0,0.0,336.827,2495.02,0.0,0.0
25518.711,25573.272,24704.938,927.0,0.0,0.0,323.546,2495.02,0.0,0.0
23674.153,23863.287,23257.071,927.0,0.0,0.0,62.036,2495.02,0.0,0.0
22605.567,22618.498,22250.067,927.0,0.0,0.0,39.463,2495.02,0.0,0.0
22134.712,21926.239,21461.97,927.0,0.0,0.0,39.381,2495.02,193.7,0.0
21781.671,21601.803,21197.27,927.0,0.0,0.0,22.05,2495.02,0.0,0.0
21678.356,21616.226,21379.4,927.0,0.0,0.0,0.0,2495.02,0.0,0.0
21963.569,21897.407,21683.27,926.0,0.0,0.0,0.0,2495.02,0.0,0.0
23268.447,22700.636,22292.27,927.0,0.0,0.0,0.0,2495.02,0.0,0.0
26283.816,24802.293,24315.4,928.0,0.0,0.0,0.0,2495.02,0.0,0.0
27595.511,26637.366,26116.94,928.0,0.0,42.409,0.0,2495.02,249.45,0.0
26242.018,26271.933,25231.67,928.0,0.0,594.902,7.673,2495.02,105.4,0.0
26449.775,27062.09,25121.8,928.0,0.0,1309.298,231.933,2495.02,153.4,0.0
26324.523,27236.192,24740.67,927.0,0.0,1647.768,481.924,2495.02,75.4,0.0
26401.698,27607.658,24948.35,927.0,0.0,1816.882,496.215,2495.02,33.4,0.0
26357.791,27388.083,24634.471,927.0,0.0,1861.207,499.93,2495.02,33.4,0.0
26269.724,27606.736,24864.6,927.0,0.0,1768.406,492.8,2495.02,33.4,0.0
26156.669,27528.745,24850.47,927.0,0.0,1669.688,429.76,2495.02,33.4,0.0
26368.438,27581.39,24912.84,927.0,0.0,1605.602,354.043,2495.02,14.9,0.0
26798.386,27990.703,25148.1,926.0,0.0,1412.353,391.382,2495.02,14.9,0.0
27075.242,28269.043,25395.84,926.0,0.0,1174.626,424.947,2495.02,14.9,0.0
27237.987,28314.171,25955.97,925.0,0.0,705.347,410.607,2495.02,14.9,0.0
28175.112,28942.054,27279.75,925.0,0.0,132.898,397.061,2495.02,270.9,0.0
29271.195,29739.073,28380.97,925.0,0.0,0.114,355.2,2495.02,270.9,0.0
27849.538,27965.765,26726.47,925.0,0.0,0.0,337.001,2495.02,20.4,0.0
25805.276,25798.121,24649.11,925.0,0.0,0.0,323.165,2495.02,14.9,0.0
24054.803,24292.364,23619.94,924.0,0.0,0.0,55.928,2495.02,0.0,0.0
22930.219,23013.073,22480.07,924.0,0.0,0.0,37.876,2495.02,0.0,0.0
22615.122,22478.905,22006.96,924.0,0.0,0.0,37.814,2495.02,0.0,0.0
22388.952,22141.033,21763.07,924.0,0.0,0.0,37.697,2495.02,0.0,0.0
22257.976,22073.137,21786.94,924.0,0.0,0.0,8.349,2495.02,0.0,0.0
22434.774,22215.963,22002.07,924.0,0.0,0.0,0.0,2495.02,0.0,0.0
23832.58,23182.817,22984.34,925.0,0.0,0.0,0.0,2495.02,0.0,0.0
26838.71,25226.472,24987.33,925.0,0.0,0.0,0.0,2495.02,0.0,0.0
27768.39,26736.826,26482.94,925.0,0.0,46.451,0.0,2495.02,0.0,0.0
26412.154,26552.199,25679.43,926.0,0.0,616.534,58.101,2495.02,0.0,0.0
26685.445,27475.417,25650.69,926.0,0.0,1301.903,295.591,2495.02,0.0,0.0
26515.075,27506.72,25253.81,927.0,0.0,1630.965,428.276,2495.02,0.0,0.0
26534.404,27666.31,25045.354,925.0,0.0,1806.866,481.498,2495.02,0.0,0.0
26410.144,27855.867,24996.642,925.0,0.0,1884.035,492.553,2495.02,0.0,0.0
26387.496,27737.883,24817.07,926.0,0.0,1793.893,494.586,2495.02,0.0,0.0
26310.849,27766.668,24851.94,926.0,0.0,1709.154,485.611,2495.02,0.0,0.0
26440.323,27862.121,24901.07,926.0,0.0,1551.017,489.338,2495.02,0.0,0.0
26903.97,28171.717,25094.2,926.0,0.0,1466.045,468.573,2495.02,0.0,0.0
27193.978,28714.224,25552.94,926.0,0.0,1238.21,447.478,2495.02,0.0,0.0
27369.662,28703.65,25842.071,926.0,0.0,751.995,461.572,2495.02,0.0,0.0
28431.351,29092.175,26915.435,925.0,0.0,122.034,418.643,2495.02,227.0,0.0
29442.52,29733.38,27889.374,925.0,0.0,0.072,361.765,2495.02,227.0,0.0
27768.637,27926.526,26389.31,925.0,0.0,0.0,346.022,2495.02,5.5,0.0
25589.276,25698.443,24211.981,925.0,0.0,0.0,331.008,2495.02,0.0,0.0
23992.128,24296.824,23199.731,925.0,0.0,0.0,68.278,2495.02,0.0,0.0
23088.385,23192.777,22285.94,926.0,0.0,0.0,43.485,2495.02,0.0,0.0
22631.465,22076.934,21176.07,926.0,0.0,0.0,42.32,2495.02,0.0,0.0
22429.712,21859.547,21033.2,926.0,0.0,0.0,42.279,2495.02,0.0,0.0
22331.629,21877.478,21106.94,927.0,0.0,0.0,42.156,2495.02,0.0,0.0
22639.098,21832.481,21075.23,927.0,0.0,0.0,31.579,2495.02,0.0,0.0
23798.274,22873.437,22259.07,926.0,0.0,0.0,0.0,2495.02,0.0,0.0
26666.56,25159.274,24630.057,926.0,0.0,0.0,0.0,2495.02,0.0,0.0
28066.907,26928.301,26325.425,926.0,0.0,45.227,57.248,2495.02,0.0,0.0
27013.087,26743.456,25527.836,927.0,0.0,633.956,179.131,2495.02,0.0,0.0
27285.418,27523.173,25448.229,927.0,0.0,1364.485,373.805,2495.02,0.0,0.0
27056.884,27918.79,25510.484,927.0,0.0,1669.683,497.657,2495.02,0.0,0.0
27168.422,28067.522,25587.995,927.0,0.0,1818.185,486.472,2495.02,0.0,0.0
27034.478,28117.249,25555.386,926.0,10.0,1904.315,499.147,2495.02,0.0,0.0
26850.254,28013.685,25418.93,926.0,10.0,1919.401,496.83,2495.02,0.0,0.0
26545.217,27659.092,25017.102,925.0,0.0,1897.239,496.365,2495.02,0.0,0.0
26291.538,27568.884,24889.427,924.0,0.0,1835.194,499.166,2495.02,0.0,0.0
26381.45,27711.424,25112.21,925.0,0.0,1632.862,484.774,2495.02,0.0,0.0
26539.517,27709.329,25291.077,925.0,0.0,1327.175,485.576,2495.02,0.0,0.0
26735.822,27637.53,25553.118,926.0,0.0,817.804,478.759,2495.02,0.0,0.0
27549.003,27749.968,26052.154,926.0,0.0,151.251,423.893,2495.02,0.0,0.0
28546.438,28535.718,27080.204,926.0,0.0,0.026,363.004,2495.02,0.0,0.0
27329.832,27187.347,25719.177,925.0,0.0,0.0,344.966,2495.02,0.0,0.0
25622.411,25630.286,24207.998,922.0,0.0,0.0,329.598,2495.02,0.0,0.0
24352.188,24299.891,23184.168,921.0,0.0,0.0,64.799,2495.02,0.0,0.0
23346.852,23254.646,22303.07,922.0,0.0,0.0,43.182,2495.02,0.0,0.0
22766.942,22389.519,21488.94,921.0,0.0,0.0,40.13,2495.02,0.0,0.0
22277.19,22081.558,21340.94,921.0,0.0,0.0,39.555,2495.02,0.0,0.0
22142.312,21989.448,21440.07,920.0,0.0,0.0,39.531,2495.02,0.0,0.0
22210.125,21693.326,21226.07,917.0,0.0,0.0,39.627,2495.02,0.0,0.0
22551.462,22192.15,21774.81,922.0,0.0,0.0,39.607,2495.02,0.0,0.0
23228.309,22715.027,22259.2,926.0,0.0,0.0,68.233,2495.02,0.0,0.0
24125.801,23910.988,23420.349,927.0,0.0,43.423,91.351,2495.02,0.0,0.0
25318.75,25493.483,24395.151,927.0,0.0,634.876,157.306,2495.02,0.0,0.0
26100.067,26985.803,25004.752,927.0,0.0,1368.487,364.433,2495.02,0.0,0.0
25970.954,27233.052,24760.412,927.0,0.0,1669.524,500.524,2495.02,0.0,0.0
25634.718,27177.611,24370.254,927.0,0.0,1833.005,501.479,2495.02,0.0,0.0
25314.503,27013.445,23912.797,926.0,0.0,1907.883,500.835,2495.02,0.0,0.0
25080.7,26741.177,23500.581,925.0,0.0,1932.957,501.028,2495.02,0.0,0.0
24666.921,26436.54,23155.389,925.0,0.0,1915.686,499.781,2495.02,0.0,0.0
24261.953,26075.011,22785.9,926.0,0.0,1823.158,499.746,2495.02,0.0,0.0
24091.804,25845.128,22659.917,926.0,0.0,1693.602,498.977,2495.02,0.0,0.0
24278.464,26212.15,23187.785,926.0,0.0,1386.242,499.262,2495.02,0.0,0.0
24811.146,26299.248,23735.934,925.0,0.0,835.276,484.073,2495.02,0.0,0.0
26138.576,26896.341,25024.754,925.0,0.0,146.345,416.411,2495.02,0.0,0.0
27399.076,27603.79,25736.318,924.0,0.0,0.022,361.732,2495.02,0.0,0.0
26001.068,26271.729,24602.998,924.0,0.0,0.0,346.861,2495.02,0.0,0.0
24333.476,24556.413,23010.93,924.0,0.0,0.0,335.604,2495.02,0.0,0.0
23117.573,23189.778,22136.093,924.0,0.0,0.0,56.687,2495.02,0.0,0.0
22081.425,22131.159,21195.33,925.0,0.0,0.0,39.53,2495.02,0.0,0.0
21527.835,21492.03,20695.94,924.0,0.0,0.0,36.923,2495.02,0.0,0.0
21133.101,21015.63,20264.07,924.0,0.0,0.0,37.001,2495.02,0.0,0.0
21066.386,20910.62,20195.94,925.0,0.0,0.0,36.867,2495.02,0.0,0.0
21058.573,20841.961,20149.94,924.0,0.0,0.0,36.601,2495.02,0.0,0.0
21221.866,20944.627,20253.94,924.0,0.0,0.0,36.808,2495.02,0.0,0.0
21675.763,21269.399,20703.07,925.0,0.0,0.0,39.265,2495.02,0.0,0.0
22605.792,22393.385,21807.94,925.0,0.0,43.595,143.813,2495.02,0.0,0.0
24050.228,24336.447,23113.978,925.0,0.0,640.456,271.968,2495.02,0.0,0.0
24974.38,25730.846,23734.665,925.0,0.0,1362.541,373.577,2495.02,0.0,0.0
25014.145,26406.167,23940.517,925.0,0.0,1679.055,498.953,2495.02,0.0,0.0
24650.215,26453.327,23755.188,925.0,0.0,1843.577,501.866,2495.02,0.0,0.0
24502.587,26460.663,23620.127,924.0,0.0,1902.015,501.473,2495.02,0.0,0.0
24348.047,26343.787,23322.288,924.0,0.0,1930.606,501.201,2495.02,0.0,0.0
23960.693,25954.038,22704.78,923.0,0.0,1901.797,501.239,2495.02,0.0,0.0
23448.951,25557.608,22208.013,924.0,0.0,1825.971,499.946,2495.02,0.0,0.0
23394.078,25398.217,22055.972,924.0,0.0,1644.559,498.692,2495.02,0.0,0.0
23943.919,25685.292,22491.387,924.0,0.0,1357.507,499.262,2495.02,0.0,0.0
24579.776,25807.611,23029.896,924.0,0.0,779.271,484.647,2495.02,0.0,0.0
26167.927,26749.502,24699.19,923.0,0.0,131.756,418.443,2495.02,0.0,0.0
27368.857,27777.226,26092.276,923.0,0.0,0.03,360.56,2495.02,0.0,0.0
25939.47,26113.385,24582.069,923.0,0.0,0.0,351.312,2495.02,0.0,0.0
23915.214,24311.033,22912.035,924.0,0.0,0.0,334.198,2495.02,0.0,0.0
22525.309,22795.024,21891.046,924.0,0.0,0.0,54.705,2495.02,0.0,0.0
21668.577,21680.823,20976.354,924.0,0.0,0.0,38.473,2495.02,9.833,0.0
21190.495,21226.715,20450.398,925.0,0.0,0.0,36.047,2495.02,0.0,0.0
21033.82,20872.774,20190.33,925.0,0.0,0.0,36.395,2495.02,0.0,0.0
21048.64,20823.46,20172.07,925.0,0.0,0.0,36.256,2495.02,0.0,0.0
21416.411,20903.837,20299.94,926.0,0.0,0.0,36.128,2495.02,0.0,0.0
22554.568,21934.583,21405.07,926.0,0.0,0.0,36.371,2495.02,0.0,0.0
25591.529,24129.099,23558.2,926.0,0.0,0.0,36.021,2495.02,0.0,0.0
27093.196,26009.796,25301.94,926.0,0.0,38.299,70.895,2495.02,0.0,0.0
25926.777,25962.195,24511.94,925.0,0.0,598.305,226.801,2495.02,0.0,0.0
26389.801,27236.189,24995.2,925.0,0.0,1288.101,330.711,2495.02,0.0,0.0
26461.657,27609.218,24856.07,925.0,0.0,1595.577,438.699,2495.02,0.0,0.0
26707.227,27845.956,24881.94,925.0,0.0,1766.381,465.065,2495.02,0.0,0.0
26769.03,28059.161,25034.73,925.0,0.0,1819.812,497.876,2495.02,0.0,0.0
26651.16,27933.01,24913.94,926.0,0.0,1737.41,491.609,2495.02,0.0,0.0
26534.471,27812.571,24800.24,925.0,0.0,1625.069,476.518,2495.02,0.0,0.0
26431.02,27986.652,24809.07,925.0,0.0,1661.75,484.554,2495.02,0.0,0.0
26945.276,28409.611,25126.33,924.0,0.0,1481.045,497.985,2495.02,0.0,0.0
27319.937,28653.265,25539.429,924.0,0.0,1179.706,497.106,2495.02,0.0,0.0
27641.555,29001.414,26478.547,924.0,0.0,685.596,488.775,2495.02,0.0,0.0
28898.363,29801.195,28070.606,923.0,0.0,115.024,409.708,2495.02,338.0,0.0
29232.928,30343.789,28895.7,923.0,0.0,0.005,359.407,2495.02,338.0,0.0
27325.046,28483.465,27174.479,924.0,0.0,0.0,347.804,2495.02,5.5,0.0
25297.583,26660.494,25577.758,924.0,0.0,0.0,333.636,2495.02,0.0,0.0
23714.811,24812.552,24150.833,924.0,0.0,0.0,58.469,2495.02,0.0,0.0
22542.93,23490.202,22983.548,924.0,0.0,0.0,35.924,2495.02,0.0,0.0
22077.611,22659.914,22297.122,924.0,0.0,0.0,35.844,2495.02,0.0,0.0
21830.079,22242.624,21864.2,924.0,0.0,0.0,35.739,2495.02,0.0,0.0
21736.33,22152.1,21802.33,924.0,0.0,0.0,35.793,2495.02,0.0,0.0
22082.358,22196.385,21854.74,923.0,0.0,0.0,35.673,2495.02,0.0,0.0
23471.041,23344.416,22971.8,923.0,0.0,0.0,35.747,2495.02,0.0,0.0
26199.328,25487.942,25122.8,923.0,0.0,0.0,35.622,2495.02,0.0,0.0
27550.611,27173.621,26731.54,925.0,0.0,35.441,78.282,2495.02,0.0,0.0
26419.794,27105.789,25912.67,926.0,0.0,563.58,259.154,2495.02,0.0,0.0
26701.964,27985.267,26032.94,926.0,0.0,1279.117,314.483,2495.02,0.0,0.0
26367.553,28240.555,25545.67,926.0,0.0,1651.992,484.943,2495.02,0.0,0.0
26336.461,28324.717,25312.933,924.0,0.0,1778.858,498.246,2495.02,0.0,0.0
26298.016,28538.431,25329.874,924.0,0.0,1840.306,499.361,2495.02,0.0,0.0
26117.59,28455.287,25158.8,925.0,0.0,1810.061,499.28,2495.02,0.0,0.0
25949.729,28377.86,24963.27,924.0,0.0,1740.731,499.815,2495.02,0.0,0.0
26044.578,28714.174,25184.4,924.0,0.0,1710.069,499.895,2495.02,0.0,0.0
26604.89,29056.615,25507.4,924.0,0.0,1571.839,498.782,2495.02,0.0,0.0
27151.14,29357.249,26041.8,923.0,0.0,1338.037,498.895,2495.02,0.0,0.0
27534.952,29403.794,26649.941,924.0,0.0,755.805,482.204,2495.02,0.0,0.0
28664.065,30026.728,27907.063,924.0,0.0,120.925,415.014,2495.02,246.0,0.0
29241.006,30394.916,28651.045,924.0,0.0,0.001,364.597,2495.02,246.0,0.0
27300.902,28234.35,26608.664,924.0,0.0,0.0,355.085,2495.02,5.5,0.0
25228.577,26104.63,24575.726,924.0,0.0,0.0,336.491,2495.02,0.0,0.0
23732.227,24550.471,23389.0,924.0,0.0,0.0,55.58,2495.02,0.0,0.0
22638.462,23298.532,22220.46,925.0,0.0,0.0,38.262,2495.02,0.0,0.0
22110.315,22763.149,21610.0,925.0,0.0,0.0,38.212,2495.02,0.0,0.0
21856.349,22446.374,21173.0,925.0,0.0,0.0,38.198,2495.02,0.0,0.0
21768.544,22262.694,21034.0,924.0,0.0,0.0,38.209,2495.02,0.0,0.0
21973.747,22506.822,21239.56,924.0,0.0,0.0,38.254,2495.02,0.0,0.0
23306.237,23487.174,22262.0,924.0,0.0,0.0,38.565,2495.02,0.0,0.0
26100.246,25707.367,24616.13,925.0,0.0,0.0,31.225,2495.02,0.0,0.0
27577.714,27298.443,26347.0,925.0,0.0,36.097,38.442,2495.02,0.0,0.0
26329.425,27097.429,25487.0,925.0,0.0,602.516,229.1,2495.02,0.0,0.0
26617.327,28090.498,25605.0,924.0,0.0,1300.576,368.111,2495.02,0.0,0.0
26464.242,28307.974,25237.0,924.0,0.0,1618.381,491.682,2495.02,0.0,0.0
26346.664,28600.129,25204.0,925.0,0.0,1755.463,499.017,2495.02,0.0,0.0
26393.377,28840.728,25318.0,926.0,0.0,1779.421,436.342,2495.02,0.0,0.0
26328.298,28761.61,25100.0,926.0,0.0,1798.037,470.562,2495.02,0.0,0.0
26356.368,28724.78,24880.0,925.0,0.0,1811.971,501.02,2495.02,0.0,0.0
26386.222,28923.827,24859.0,925.0,0.0,1744.386,501.885,2495.02,0.0,0.0
26950.554,29305.526,25247.0,924.0,0.0,1587.694,500.901,2495.02,0.0,0.0
27478.306,29701.726,25759.03,924.0,0.0,1325.596,500.507,2495.02,0.0,0.0
27742.634,29719.175,26329.453,923.0,0.0,766.403,490.421,2495.02,0.0,1825.453
29012.285,30372.632,27967.99,924.0,0.0,114.541,332.324,2495.02,203.0,2528.99
29710.888,31022.179,29116.855,924.0,0.0,0.0,343.134,2495.02,203.0,2711.855
27703.235,28950.029,27143.406,924.0,0.0,0.0,355.061,2495.02,0.0,2122.736
25455.942,26725.887,25031.722,924.0,0.0,0.0,339.941,2495.02,0.0,1839.722
23923.661,25085.276,23825.699,924.0,0.0,0.0,57.56,2495.02,0.0,1788.139
22796.511,23809.789,22886.919,924.0,0.0,0.0,37.723,2495.02,0.0,1622.649
22305.715,23267.616,22481.819,924.0,0.0,0.0,35.35,2495.02,0.0,1678.419
22155.135,22931.488,22325.113,924.0,0.0,0.0,34.133,2495.02,0.0,1697.713
21956.275,22715.527,22253.639,924.0,0.0,0.0,33.555,2495.02,0.0,1790.369
22134.276,22900.721,22423.989,925.0,0.0,0.0,33.205,2495.02,0.0,1704.229
23578.712,23939.25,23297.493,925.0,0.0,0.0,33.174,2495.02,0.0,1945.223
26268.755,26304.083,25629.363,925.0,0.0,0.0,30.93,2495.02,0.0,2208.093
27690.42,27729.608,26875.718,924.0,0.0,38.189,156.252,2495.02,0.0,2372.748
26683.504,27143.05,25693.844,924.0,0.0,617.855,273.827,2495.02,0.0,1805.574
27015.487,28141.808,25914.852,924.0,0.0,1324.773,389.371,2495.02,0.0,2152.452
26898.519,28195.988,25608.337,923.0,0.0,1645.434,499.425,2495.02,0.0,1825.067
26828.898,28392.66,25749.249,925.0,0.0,1773.568,501.443,2495.02,0.0,1912.849
26761.037,28473.877,25904.186,924.0,0.0,1834.898,501.599,2495.02,0.0,1684.916
26627.066,28314.902,25783.462,925.0,0.0,1842.212,501.387,2495.02,0.0,1579.522
26449.176,28187.544,25662.921,926.0,0.0,1792.175,501.673,2495.02,0.0,1743.521
26631.265,28540.187,26064.578,923.0,0.0,1704.231,500.577,2495.02,0.0,1811.308
27171.778,28878.257,26466.21,923.0,0.0,1566.994,502.221,2495.02,0.0,1448.93
27456.556,29245.286,26965.427,923.0,0.0,1313.724,502.04,2495.02,0.0,1806.027
27810.922,29623.191,27616.782,922.0,0.0,752.069,487.3,2495.02,0.0,2050.192
28997.337,30184.808,28637.065,922.0,0.0,108.253,419.192,2495.02,185.0,2059.665
29726.571,30874.422,29249.426,921.0,0.0,0.022,364.552,2495.02,185.0,2687.296
27822.774,28887.269,27279.897,922.0,0.0,0.0,352.043,2495.02,5.5,2300.997
25540.288,26617.222,25073.411,922.0,0.0,0.0,340.048,2495.02,0.0,1897.141
23789.376,24898.641,23733.133,923.0,0.0,0.0,52.959,2495.02,0.0,1712.733
22834.188,23493.291,22507.244,923.0,0.0,0.0,41.855,2495.02,0.0,1162.974
